rowid,text,party,user,url,text_clean,pred,score,party_test,accurate
127251,Congrats 2 @UIdaho &amp; Lilian Alessa on receiving important grant 2 invest in Idahoäó»s renewable energy projects. More: https://t.co/zll9bw0qfb,Republican,SenatorRisch,https://twitter.com/SenatorRisch/status/786958634488070144,Congrats @UIdaho and  Lilian Alessa on receiving important grant invest in Idahos renewable energy projects. More: https://t.co/zll9bw0qfb,Democrat,0.599834144115448,Republican,0
52959,#PlannedParenthood defund bill insures there's no reduction in overall fed funding available 2 support womenäó»s health http://t.co/pc8NE2R3oc,Republican,McConnellPress,https://twitter.com/McConnellPress/status/626194411987279872,#PlannedParenthood defund bill insures there's no reduction in overall fed funding available support womens health http://t.co/pc8NE2R3oc,Republican,0.6891874670982361,Republican,1
270846,Joining @newsradio1029 shortly. Tune in!,Republican,SenTomCotton,https://twitter.com/SenTomCotton/status/854311265275183106,Joining @newsradio1029 shortly. Tune in!,Republican,0.514804482460022,Republican,1
269105,RT @WaysandMeansGOP: #Taxreform must make our companies more competitive in the global economy http://t.co/gV2REAYefj,Republican,SenToddYoung,https://twitter.com/SenToddYoung/status/321635418498035712,RT @WaysandMeansGOP: #Taxreform must make our companies more competitive in the global economy http://t.co/gV2REAYefj,Republican,0.9984296560287476,Republican,1
215593,Investing in energy growth and development will improve the health of our economy. https://t.co/Gn9nM8L1gR #EnergyIsGood,Republican,SenJohnThune,https://twitter.com/SenJohnThune/status/694623777016147968,Investing in energy growth and development will improve the health of our economy. https://t.co/Gn9nM8L1gR #EnergyIsGood,Republican,0.5787270665168762,Republican,1
212893,Sent ltr w/ @SenJohnBarrasso to @TheJusticeDept re: decision not to prosecute @EPA staff for Gold King Mine spill https://t.co/8rZ3xVK6g5,Republican,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/788033907111432192,Sent ltr w/ @SenJohnBarrasso to @TheJusticeDept re: decision not to prosecute @EPA staff for Gold King Mine spill https://t.co/8rZ3xVK6g5,Republican,0.9942400455474854,Republican,1
275572,Are #ObamaCare allies a little like The Fonz in admitting bill is w-w-wrong? http://t.co/cGo4GwCQ6d Sue &amp; I think so http://t.co/LXLz1hooAq,Republican,SenToomey,https://twitter.com/SenToomey/status/360787026464874497,Are #ObamaCare allies a little like The Fonz in admitting bill is w-w-wrong? http://t.co/cGo4GwCQ6d Sue and  I think so http://t.co/LXLz1hooAq,Democrat,0.84446120262146,Republican,0
68808,"EMS Pilot Ronald Rector of Linn, Mo.",Republican,RoyBlunt,https://twitter.com/RoyBlunt/status/726104744993890307,"EMS Pilot Ronald Rector of Linn, Mo.",Republican,0.6478086709976196,Republican,1
36586,This weekend I was presented with Safari Club International's Legislator of the Year Award for my workäó_ http://t.co/wdeMFwe1Fw,Republican,lisamurkowski,https://twitter.com/lisamurkowski/status/565198080258359297,This weekend I was presented with Safari Club International's Legislator of the Year Award for my work_ http://t.co/wdeMFwe1Fw,Republican,0.5758466124534607,Republican,1
214357,"Honored to celebrate @USAirforce's 70th birthday w/ @HeatherAnWilson &amp; Lt. Col Lynch, who was able to join in fromäó_ https://t.co/LBKBOdjn1w",Republican,SenJohnThune,https://twitter.com/SenJohnThune/status/908097268334698499,"Honored to celebrate @USAirforce's th birthday w/ @HeatherAnWilson and  Lt. Col Lynch, who was able to join in from_ https://t.co/LBKBOdjn1w",Republican,0.6194479465484619,Republican,1
69750,"Thank you for having me, @HarvestersORG. And thank you for all of your hard work to help those in need. https://t.co/ZLwgpajOQN",Republican,RoyBlunt,https://twitter.com/RoyBlunt/status/669256152681721861,"Thank you for having me, @HarvestersORG. And thank you for all of your hard work to help those in need. https://t.co/ZLwgpajOQN",Republican,0.6401208639144897,Republican,1
268884,#Obamacare29ers RT @RepKevinBrady: Indiana schools' dilemma: Offer health insurance to part-timers or cut hours http://t.co/5YaJAxPuK0,Republican,SenToddYoung,https://twitter.com/SenToddYoung/status/349595843747262465,#Obamacare29ers RT @RepKevinBrady: Indiana schools' dilemma: Offer health insurance to part-timers or cut hours http://t.co/5YaJAxPuK0,Republican,0.809548020362854,Republican,1
213472,My amendment with @SenatorBurr gives law enforcement enhanced #counterterrorism tools: https://t.co/MpTReeyXDO,Republican,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/745053368234745856,My amendment with @SenatorBurr gives law enforcement enhanced #counterterrorism tools: https://t.co/MpTReeyXDO,Republican,0.8765952587127686,Republican,1
31270,"RT @MaryCaitlinByrd: Lindsey Graham on pain-capable abortion ban bill: ""President Trump is fully behind this idea.""",Republican,LindseyGrahamSC,https://twitter.com/LindseyGrahamSC/status/915959219081416704,"RT @MaryCaitlinByrd: Lindsey Graham on pain-capable abortion ban bill: ""President Trump is fully behind this idea.""",Republican,0.9952778220176697,Republican,1
19957,It was a pleasure meeting Arizona's #ChildrensMiracleNetwork champ Isaiah &amp; his family today. You are one of a kind! https://t.co/JnFmmK83FZ,Republican,JeffFlake,https://twitter.com/JeffFlake/status/747883011597864965,It was a pleasure meeting Arizona's #ChildrensMiracleNetwork champ Isaiah and  his family today. You are one of a kind! https://t.co/JnFmmK83FZ,Democrat,0.513385534286499,Republican,0
169469,Read my statement from over the weekend on @POTUS's plan to potentially move Guantanamo terrorists to Colorado: https://t.co/MMKIEJEC7G,Republican,SenCoryGardner,https://twitter.com/SenCoryGardner/status/663753965931245569,Read my statement from over the weekend on @POTUS's plan to potentially move Guantanamo terrorists to Colorado: https://t.co/MMKIEJEC7G,Republican,0.5612103939056396,Republican,1
211755,Wonderful seeing so many outstanding American service members serving in #Afghanistan - we can't thank them enoughäó_ https://t.co/EUG2CBglTP,Republican,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/882290005942558720,Wonderful seeing so many outstanding American service members serving in #Afghanistan - we can't thank them enough_ https://t.co/EUG2CBglTP,Republican,0.5118277668952942,Republican,1
22520,"#KansasCommonSense this weekäóîtoxic exposure research, attending @KonzaRotary, Ft. Scott leg. &amp; bipartisan #cjreform. http://t.co/4oVut8Bb1Z",Republican,JerryMoran,https://twitter.com/JerryMoran/status/651427564179845121,"#KansasCommonSense this weektoxic exposure research, attending @KonzaRotary, Ft. Scott leg. and  bipartisan #cjreform. http://t.co/4oVut8Bb1Z",Republican,0.5077279210090637,Republican,1
223814,RT @GlenMillsABC4: #Utah @SenMikeLee teams up with senate colleagues to introduce Email Privacy Act. #utpol @abc4utah https://t.co/gtzaHOdIäó_,Republican,SenMikeLee,https://twitter.com/SenMikeLee/status/890631624177602560,RT @GlenMillsABC4: #Utah @SenMikeLee teams up with senate colleagues to introduce Email Privacy Act. #utpol @abc4utah https://t.co/gtzaHOdI_,Republican,0.993972659111023,Republican,1
216988,"Read my friend @SenJohnBarrasso's @USATODAY op-ed on the @EPA's heavy-handed regulations. ""No more red tape"" http://t.co/YX8gPnHWOd",Republican,SenJohnThune,https://twitter.com/SenJohnThune/status/464797747842125825,"Read my friend @SenJohnBarrasso's @USATODAY op-ed on the @EPA's heavy-handed regulations. ""No more red tape"" http://t.co/YX8gPnHWOd",Republican,0.998532772064209,Republican,1
263673,"RT @Senate_GOPs: Senate Dems finally abandoned their calls to replace #Obamaquester with tax hikes, phony savings: http://t.co/paDykG2ojk #äó_",Republican,SenThadCochran,https://twitter.com/SenThadCochran/status/327841725928325121,"RT @Senate_GOPs: Senate Dems finally abandoned their calls to replace #Obamaquester with tax hikes, phony savings: http://t.co/paDykG2ojk #_",Democrat,0.7021769881248474,Republican,0
12925,Good to meet Jacob from Conrad. He just started the 5th grade https://t.co/yaIyebJce6,Republican,ChuckGrassley,https://twitter.com/ChuckGrassley/status/901240602209255425,Good to meet Jacob from Conrad. He just started the th grade https://t.co/yaIyebJce6,Republican,0.5704712867736816,Republican,1
217942,Today my staff will be in 16 counties to take your questions &amp; provide assistance with the federal gov... (1/2)äó_ https://t.co/HQPf6gK5Dx,Republican,SenJoniErnst,https://twitter.com/SenJoniErnst/status/799281297327853568,Today my staff will be in counties to take your questions and  provide assistance with the federal gov... (1/2)_ https://t.co/HQPf6gK5Dx,Republican,0.5368359088897705,Republican,1
15064,#99countymeetings Muscatine County town mtg at Eastern Iowa REC in Wilton 77 ppl https://t.co/50qPdrwIFt,Republican,ChuckGrassley,https://twitter.com/ChuckGrassley/status/616612919242031104,#99countymeetings Muscatine County town mtg at Eastern Iowa REC in Wilton ppl https://t.co/50qPdrwIFt,Republican,0.6104534268379211,Republican,1
228195,Don't you feel silly now. #HolyWar https://t.co/gnPrwySziB,Republican,senorrinhatch,https://twitter.com/senorrinhatch/status/906717857786089472,Don't you feel silly now. #HolyWar https://t.co/gnPrwySziB,Republican,0.5177474021911621,Republican,1
215933,The #DRIVEAct enhances the rail and highways that S.D. farmers and manufacturers depend on to transport goods.https://t.co/3bE97lviEx,Republican,SenJohnThune,https://twitter.com/SenJohnThune/status/626163606015488001,The #DRIVEAct enhances the rail and highways that S.D. farmers and manufacturers depend on to transport goods. https://t.co/3bE97lviEx,Republican,0.6092307567596436,Republican,1
238456,Johnson Announces Staff Mobile Office Hours: https://t.co/fzIkKSAF8U,Republican,SenRonJohnson,https://twitter.com/SenRonJohnson/status/767784963466993665,Johnson Announces Staff Mobile Office Hours: https://t.co/fzIkKSAF8U,Republican,0.747983992099762,Republican,1
236369,Introduced bipartisan bill w/ @SenStabenow &amp; @SenSherrodBrown to support #Ohio manufacturers &amp; promote more #jobs: https://t.co/ZuX4NpMaGU,Republican,senrobportman,https://twitter.com/senrobportman/status/842072094183694336,Introduced bipartisan bill w/ @SenStabenow and  @SenSherrodBrown to support #Ohio manufacturers and  promote more #jobs: https://t.co/ZuX4NpMaGU,Democrat,0.9673072099685669,Republican,0
158545,RT @GOPHELP: .@SenAlexander @SenBobCorker amdmt would end gov. practice of stalling state requests for Medicaid flexibility http://t.co/ ...,Republican,SenBobCorker,https://twitter.com/SenBobCorker/status/314895924373622784,RT @GOPHELP: .@SenAlexander @SenBobCorker amdmt would end gov. practice of stalling state requests for Medicaid flexibility http://t.co/ ...,Republican,0.9953430891036987,Republican,1
211723,Great visit w/ Defense Minister of #Italy @robertapinotti today discussing security &amp; defense issues https://t.co/qK9mPjo9td,Republican,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/884876617927053314,Great visit w/ Defense Minister of #Italy @robertapinotti today discussing security and  defense issues https://t.co/qK9mPjo9td,Republican,0.5474557876586914,Republican,1
67852,"Enjoyed talking w/ Missourians with @AGCofMO this afternoon about transportation, regs, &amp; other issues facing constäó_ https://t.co/33NUilLBvT",Republican,RoyBlunt,https://twitter.com/RoyBlunt/status/780886233195040769,"Enjoyed talking w/ Missourians with @AGCofMO this afternoon about transportation, regs, and  other issues facing const_ https://t.co/33NUilLBvT",Republican,0.6677972674369812,Republican,1
157340,This brutal industry deprives individuals of their basic human rights. We must end it. #EndSlaveryAct #EndItMovement http://t.co/ipRk8iMAlc,Republican,SenBobCorker,https://twitter.com/SenBobCorker/status/570600869588299776,This brutal industry deprives individuals of their basic human rights. We must end it. #EndSlaveryAct #EndItMovement http://t.co/ipRk8iMAlc,Democrat,0.5254374146461487,Republican,0
27491,My statement on the latest jobs numbers: http://t.co/9y0A2EYj,Republican,JohnBoozman,https://twitter.com/JohnBoozman/status/208628361059250176,My statement on the latest jobs numbers: http://t.co/9y0A2EYj,Republican,0.5912156701087952,Republican,1
236090,In #China had candid talks on need for them to stop unfair trade so #Ohio workers can compete fairly. https://t.co/GLpjgcjEjM,Republican,senrobportman,https://twitter.com/senrobportman/status/853290573733675009,In #China had candid talks on need for them to stop unfair trade so #Ohio workers can compete fairly. https://t.co/GLpjgcjEjM,Republican,0.5452003479003906,Republican,1
212969,"Confirmation of what we already knew - @BBCWorld ""MH17 missile 'came from Russia', Dutch-led investigators say"" https://t.co/ZFWlWxF6se",Republican,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/781118169759027200,"Confirmation of what we already knew - @BBCWorld ""MH17 missile 'came from Russia', Dutch-led investigators say"" https://t.co/ZFWlWxF6se",Democrat,0.5067017078399658,Republican,0
228044,"RT @GOPSenFinance: @senorrinhatch Hatch: ""My hope is that we can spend our time today questioning our witnesses about substance &amp; policy anäó_",Republican,senorrinhatch,https://twitter.com/senorrinhatch/status/912396894529302528,"RT @GOPSenFinance: @senorrinhatch Hatch: ""My hope is that we can spend our time today questioning our witnesses about substance and  policy an_",Republican,0.9983081221580505,Republican,1
14183,Sarah Doese from Fairbank https://t.co/GBGY6LXxyC,Republican,ChuckGrassley,https://twitter.com/ChuckGrassley/status/753207672808275968,Sarah Doese from Fairbank https://t.co/GBGY6LXxyC,Republican,0.6537353992462158,Republican,1
269859,@rickstark90 We passed our budget resolution already.  We need the Senate to pass something before we can talk about what's next.,Republican,SenToddYoung,https://twitter.com/SenToddYoung/status/71276140332974080,@rickstark90 We passed our budget resolution already. We need the Senate to pass something before we can talk about what's next.,Republican,0.8810632228851318,Republican,1
106563,My staff can be a resource if youäó»re having issues w/ the fed. goväó»t. They'll be in Franklin &amp; Webster co. on Monday. http://t.co/eCAifJl4bY,Republican,SenatorFischer,https://twitter.com/SenatorFischer/status/611903387207077888,My staff can be a resource if youre having issues w/ the fed. govt. They'll be in Franklin and  Webster co. on Monday. http://t.co/eCAifJl4bY,Republican,0.5022331476211548,Republican,1
145306,House votes to provide relief to homeowners and businesses from drastic flood insurance premium hikes: http://t.co/ztFEuJtdoi #FixFlood,Republican,SenatorWicker,https://twitter.com/SenatorWicker/status/441003103450451970,House votes to provide relief to homeowners and businesses from drastic flood insurance premium hikes: http://t.co/ztFEuJtdoi #FixFlood,Republican,0.6534178853034973,Republican,1
270670,WATCH my Q&amp;A on raising wages for American workers during yesterdayäó»s Joint Economic Committee hearing. https://t.co/Ln8IPB250Z,Republican,SenTomCotton,https://twitter.com/SenTomCotton/status/865263217815072768,WATCH my Qand A on raising wages for American workers during yesterdays Joint Economic Committee hearing. https://t.co/Ln8IPB250Z,Republican,0.5633424520492554,Republican,1
104310,Always rooting for our #Huskers! #GBR #NoPlaceLikeNE #GameDay https://t.co/EhGktUYYjO,Republican,SenatorFischer,https://twitter.com/SenatorFischer/status/911590232272789504,Always rooting for our #Huskers! #GBR #NoPlaceLikeNE #GameDay https://t.co/EhGktUYYjO,Republican,0.7538078427314758,Republican,1
267734,Proud to have @AFPMonline supporting my #REINSAct legislation as an important step toward greater accountability: http://t.co/kWN5ARgn9T,Republican,SenToddYoung,https://twitter.com/SenToddYoung/status/626084274077364224,Proud to have @AFPMonline supporting my #REINSAct legislation as an important step toward greater accountability: http://t.co/kWN5ARgn9T,Republican,0.638779878616333,Republican,1
234456,"At yesterdayäó»s @SenateCommerce hrg, there was bipartisan consensus that Congress must pass #SESTA to help #EndHumanTraficking. #CDA230",Republican,senrobportman,https://twitter.com/senrobportman/status/910560439557165058,"At yesterdays @SenateCommerce hrg, there was bipartisan consensus that Congress must pass #SESTA to help #EndHumanTraficking. #CDA230",Republican,0.5467056632041931,Republican,1
262360,10:30 am Audio Webcast: Senate Appropriations markup of FY17 @USDOL @HHSGov @usedgov Approps Bill: https://t.co/zy0i4MSrrm,Republican,SenThadCochran,https://twitter.com/SenThadCochran/status/740887914222063617,:30 am Audio Webcast: Senate Appropriations markup of FY17 @USDOL @HHSGov @usedgov Approps Bill: https://t.co/zy0i4MSrrm,Republican,0.6318493485450745,Republican,1
243543,Senator @MarcoRubio To Obama: Take Decisive Action Against Human Rights Violators In #Venezuela: http://t.co/OZNKHlR1XD,Republican,SenRubioPress,https://twitter.com/SenRubioPress/status/563365344019226624,Senator @MarcoRubio To Obama: Take Decisive Action Against Human Rights Violators In #Venezuela: http://t.co/OZNKHlR1XD,Republican,0.9918650388717651,Republican,1
170037,Great to meet with and talk to students from Front Range Christian School in Littleton today. http://t.co/w4qyD65RVT,Republican,SenCoryGardner,https://twitter.com/SenCoryGardner/status/601148099537534976,Great to meet with and talk to students from Front Range Christian School in Littleton today. http://t.co/w4qyD65RVT,Republican,0.5933137536048889,Republican,1
215080,"When it comes to our national security strategy, there is no room for error. https://t.co/OCyMXltDJM",Republican,SenJohnThune,https://twitter.com/SenJohnThune/status/779355773843468288,"When it comes to our national security strategy, there is no room for error. https://t.co/OCyMXltDJM",Republican,0.5823636054992676,Republican,1
218772,Staff from Sen. Ernstäó»s office will hold traveling office hours today. Find out more: http://t.co/WKkHQxD44I http://t.co/kBI4PCao25,Republican,SenJoniErnst,https://twitter.com/SenJoniErnst/status/634058479796387840,Staff from Sen. Ernsts office will hold traveling office hours today. Find out more: http://t.co/WKkHQxD44I http://t.co/kBI4PCao25,Republican,0.6075411438941956,Republican,1
60308,"I didn't run to put a cap ON Obamacare, I ran to put a cap IN Obamacare #killObamaCare #nofakerepeal https://t.co/jv6Q5yB0Zj",Republican,RandPaul,https://twitter.com/RandPaul/status/912007464010297344,"I didn't run to put a cap ON Obamacare, I ran to put a cap IN Obamacare #killObamaCare #nofakerepeal https://t.co/jv6Q5yB0Zj",Republican,0.6978086829185486,Republican,1
283073,@jangoodell Call anyone of our offices and we will get you added.,Republican,SteveDaines,https://twitter.com/SteveDaines/status/832673958424039427,@jangoodell Call anyone of our offices and we will get you added.,Republican,0.5408743619918823,Republican,1
227760,Thanks to the @WashingtonPost for allowing me to respond to their Sunday report on opioids. -OGHäó_ https://t.co/pTMs6uduyP,Republican,senorrinhatch,https://twitter.com/senorrinhatch/status/921189791319887872,Thanks to the @WashingtonPost for allowing me to respond to their Sunday report on opioids. -OGH_ https://t.co/pTMs6uduyP,Republican,0.5115459561347961,Republican,1
263465,via @Forbes: How do we force people to buy a product that Obamacareäó»s exchanges arenäó»t competent to sell? http://t.co/nBaxQPgVPU #TrainWreck,Republican,SenThadCochran,https://twitter.com/SenThadCochran/status/387966822995083265,via @Forbes: How do we force people to buy a product that Obamacares exchanges arent competent to sell? http://t.co/nBaxQPgVPU #TrainWreck,Democrat,0.539605438709259,Republican,0
285321,RT @ChadPergram: Corker writes to Obama on Iran: It is breathtaking..how far from your original goals..the P5+1 have come during negotiatioäó_,Republican,SteveDaines,https://twitter.com/SteveDaines/status/610469539134836736,RT @ChadPergram: Corker writes to Obama on Iran: It is breathtaking..how far from your original goals..the P5+1 have come during negotiatio_,Republican,0.98177170753479,Republican,1
274092,Going to keep fighting for victims of crime.  Thx @JoshShapiroPA  https://t.co/Juk8gHEeEC,Republican,SenToomey,https://twitter.com/SenToomey/status/665180525099950080,Going to keep fighting for victims of crime. Thx @JoshShapiroPA https://t.co/Juk8gHEeEC,Democrat,0.5799165368080139,Republican,0
55326,"Comments, questions or concerns? Help with a federal agency? Contact any of my seven offices. #idpol http://t.co/DVUX7dJqpQ",Republican,MikeCrapo,https://twitter.com/MikeCrapo/status/449612643179839488,"Comments, questions or concerns? Help with a federal agency? Contact any of my seven offices. #idpol http://t.co/DVUX7dJqpQ",Republican,0.5101838707923889,Republican,1
118561,Happy Birthday @USArmy! 241 years of selfless service to our nation. #AlwaysReadyAlwaysLeading #ArmyBDay https://t.co/ru2UKeGg6d,Republican,SenatorLankford,https://twitter.com/SenatorLankford/status/742715031314411520,Happy Birthday @USArmy! years of selfless service to our nation. #AlwaysReadyAlwaysLeading #ArmyBDay https://t.co/ru2UKeGg6d,Republican,0.553165853023529,Republican,1
69654,Today my staff is in Carthage to help you w/any problems you might be facing. Stop by our mobile office at 11am: https://t.co/SIaRcVl4gg,Republican,RoyBlunt,https://twitter.com/RoyBlunt/status/676786317108207616,Today my staff is in Carthage to help you w/any problems you might be facing. Stop by our mobile office at am: https://t.co/SIaRcVl4gg,Republican,0.5336443781852722,Republican,1
20223,"Our daughter Alexis said she tried to get our new grandson a real job, but he chose this instead... http://t.co/3VGHGpAL6x",Republican,JeffFlake,https://twitter.com/JeffFlake/status/634163796043390976,"Our daughter Alexis said she tried to get our new grandson a real job, but he chose this instead... http://t.co/3VGHGpAL6x",Republican,0.5507535934448242,Republican,1
265952,My response to President Obama's final #SOTU address. Watch the full video at https://t.co/OHy8WLzJlX. https://t.co/fU6lMJIV4j,Republican,SenThomTillis,https://twitter.com/SenThomTillis/status/687110251926188032,My response to President Obama's final #SOTU address. Watch the full video at https://t.co/OHy8WLzJlX. https://t.co/fU6lMJIV4j,Democrat,0.8135159015655518,Republican,0
166246,The multifaceted approach in @huntingtoncity should serve as an example for other cities fighting the drug epidemic (3/3),Republican,SenCapito,https://twitter.com/SenCapito/status/685583219345985536,The multifaceted approach in @huntingtoncity should serve as an example for other cities fighting the drug epidemic (3/3),Democrat,0.5493806600570679,Republican,0
282728,National Park Week to reflect on nation's heritage https://t.co/WB3fgV93G3,Republican,SteveDaines,https://twitter.com/SteveDaines/status/855238464081719299,National Park Week to reflect on nation's heritage https://t.co/WB3fgV93G3,Republican,0.5041338205337524,Republican,1
12812,House passed bipartisan Grassley/Blumenthal Elder Abuse Prevention &amp;Prosecution Act helps protect seniors +bring gr8er acctblty Now 2 @POTUS,Republican,ChuckGrassley,https://twitter.com/ChuckGrassley/status/915356807413018624,House passed bipartisan Grassley/Blumenthal Elder Abuse Prevention and Prosecution Act helps protect seniors +bring gr8er acctblty Now @POTUS,Republican,0.6085525751113892,Republican,1
138927,"@SoniaPennell No, I voted against.",Republican,SenatorTimScott,https://twitter.com/SenatorTimScott/status/677910169083387904,"@SoniaPennell No, I voted against.",Democrat,0.53535395860672,Republican,0
74378,RT @Senate_GOPs: Want to talk to someone about retirement? Too bad President Obamaäó»s new rule might make that more difficult.https://t.co/äó_,Republican,SenAlexander,https://twitter.com/SenAlexander/status/718521681623588865,RT @Senate_GOPs: Want to talk to someone about retirement? Too bad President Obamas new rule might make that more difficult. https://t.co/_,Republican,0.9915043711662292,Republican,1
136826,#SchoolChoice is about providing educational options for our students that prepare them to take on the challenges of tomorrow #CHOICEAct,Republican,SenatorTimScott,https://twitter.com/SenatorTimScott/status/885255613370044418,#SchoolChoice is about providing educational options for our students that prepare them to take on the challenges of tomorrow #CHOICEAct,Republican,0.5226920247077942,Republican,1
211587,Glad Senate passed my bill w/ @SenatorTester @SenatorCollins &amp; @SenatorCarper to support fire depts &amp; 1st responders https://t.co/pcXfEGwrKR,Republican,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/892864886170152961,Glad Senate passed my bill w/ @SenatorTester @SenatorCollins and  @SenatorCarper to support fire depts and  st responders https://t.co/pcXfEGwrKR,Democrat,0.9713850021362305,Republican,0
165030,REMINDER: 5PM tomorrow is the deadline for 12 WV counties to register for #wvflood damages w/ @fema. More details: https://t.co/FnL2msaFlJ,Republican,SenCapito,https://twitter.com/SenCapito/status/773182901697536001,REMINDER: PM tomorrow is the deadline for WV counties to register for #wvflood damages w/ @fema. More details: https://t.co/FnL2msaFlJ,Republican,0.5347698926925659,Republican,1
143673,"Have a happy &amp; safe #Thanksgiving. Let us give thanks to our men &amp; women in uniform, some of whom are celebrating aäó_ https://t.co/OTR29R1OQs",Republican,SenatorWicker,https://twitter.com/SenatorWicker/status/801809690091016193,"Have a happy and  safe #Thanksgiving. Let us give thanks to our men and  women in uniform, some of whom are celebrating a_ https://t.co/OTR29R1OQs",Republican,0.6503139734268188,Republican,1
205074,RT @Interior: This view @DevilsTowerNM will get your heart racing #Wyoming https://t.co/02DuOouezn,Republican,SenJohnBarrasso,https://twitter.com/SenJohnBarrasso/status/884796159478386689,RT @Interior: This view @DevilsTowerNM will get your heart racing #Wyoming https://t.co/02DuOouezn,Republican,0.5308853983879089,Republican,1
243125,#HappyBirthday @USAirForce! #Thankyou for your service &amp; dedication to keeping our nation &amp; people safe. #AFBDAY2015 http://t.co/efqo1H2UKO,Republican,SenRubioPress,https://twitter.com/SenRubioPress/status/644893633527869441,#HappyBirthday @USAirForce! #Thankyou for your service and  dedication to keeping our nation and  people safe. #AFBDAY2015 http://t.co/efqo1H2UKO,Republican,0.5803887844085693,Republican,1
228617,BREAKING: Rapid DNA is headed to the President's desk to be signed into law! https://t.co/mzqiWNadHm #utpol,Republican,senorrinhatch,https://twitter.com/senorrinhatch/status/892549244514684928,BREAKING: Rapid DNA is headed to the President's desk to be signed into law! https://t.co/mzqiWNadHm #utpol,Republican,0.5606907606124878,Republican,1
4823,RT @USCGHeartland: Rear Adm. David R. Callahan met with @BillCassidy to discuss #USCG roles and missions in the Heartland and Gulf. https:/äó_,Republican,BillCassidy,https://twitter.com/BillCassidy/status/685165757899128832,RT @USCGHeartland: Rear Adm. David R. Callahan met with @BillCassidy to discuss #USCG roles and missions in the Heartland and Gulf. https:/_,Republican,0.6371340155601501,Republican,1
138810,Enjoyed speaking with veterans at Providence Home in Columbia this afternoon #46Counties https://t.co/NToLbTYwQn,Republican,SenatorTimScott,https://twitter.com/SenatorTimScott/status/693229689624657920,Enjoyed speaking with veterans at Providence Home in Columbia this afternoon #46Counties https://t.co/NToLbTYwQn,Republican,0.5415283441543579,Republican,1
242596,Sen. @MarcoRubio is en route to Orlando now from Miami. More details will be forthcoming.,Republican,SenRubioPress,https://twitter.com/SenRubioPress/status/742024173694943232,Sen. @MarcoRubio is en route to Orlando now from Miami. More details will be forthcoming.,Republican,0.9983153939247131,Republican,1
35212,Visited w/ elders in Emmonak! The respect for elders is amazing--there's even special seats @ the gym in St. Mary's. https://t.co/MhJpqhpsvi,Republican,lisamurkowski,https://twitter.com/lisamurkowski/status/756188005933654016,Visited w/ elders in Emmonak! The respect for elders is amazing--there's even special seats @ the gym in St. Mary's. https://t.co/MhJpqhpsvi,Democrat,0.5059824585914612,Republican,0
4502,RT @AliABCNews: It's Seersucker Thursday in the Senate! Senators gathering at 1:45 pm at the 2nd floor of the Russell Rotunda (time/locatioäó_,Republican,BillCassidy,https://twitter.com/BillCassidy/status/740952807201755136,RT @AliABCNews: It's Seersucker Thursday in the Senate! Senators gathering at :45 pm at the nd floor of the Russell Rotunda (time/locatio_,Republican,0.622887909412384,Republican,1
225659,Inequality is a Conservative Issue - A good read by @ConnCarroll http://t.co/Z10tQNX14x #tcot,Republican,SenMikeLee,https://twitter.com/SenMikeLee/status/409035344294592512,Inequality is a Conservative Issue - A good read by @ConnCarroll http://t.co/Z10tQNX14x #tcot,Republican,0.960344672203064,Republican,1
52016,.@SenateMajLdr McConnell sends letter to the nation's Governors https://t.co/Qh6lkUe9tt regarding Administration's anti-#coal regulation.,Republican,McConnellPress,https://twitter.com/McConnellPress/status/711981320721801217,.@SenateMajLdr McConnell sends letter to the nation's Governors https://t.co/Qh6lkUe9tt regarding Administration's anti-#coal regulation.,Republican,0.9114576578140259,Republican,1
13048,Glad to help the USO Service Project assemble snack packs for those serving our country aroundäó_ https://t.co/m0XJ15TCOw,Republican,ChuckGrassley,https://twitter.com/ChuckGrassley/status/887685302021574656,Glad to help the USO Service Project assemble snack packs for those serving our country around_ https://t.co/m0XJ15TCOw,Republican,0.5793808698654175,Republican,1
119766,"Will the Admin's proposed regulations improve our climate, or will they just cost American families more money? http://t.co/fTSONSyubc",Republican,SenatorLankford,https://twitter.com/SenatorLankford/status/473850641958580224,"Will the Admin's proposed regulations improve our climate, or will they just cost American families more money? http://t.co/fTSONSyubc",Republican,0.5420386791229248,Republican,1
115072,Donäó»t forget that our application deadline for nominations to our military service academies is Sept. 14! Apply: https://t.co/cGN5JxBcBM,Republican,SenatorIsakson,https://twitter.com/SenatorIsakson/status/773903296918654976,Dont forget that our application deadline for nominations to our military service academies is Sept. ! Apply: https://t.co/cGN5JxBcBM,Republican,0.5476969480514526,Republican,1
139365,"Thinking of the families of the 14 people weäó»ve lost over the past few days due to the floods. God Bless, weäó»re praying for you. #scflood",Republican,SenatorTimScott,https://twitter.com/SenatorTimScott/status/651741607629352961,"Thinking of the families of the people weve lost over the past few days due to the floods. God Bless, were praying for you. #scflood",Republican,0.5569531917572021,Republican,1
